site_id_from;site_id_to;iwait;inveht;xwait;xpen;xnum;cost
3799;4142;2.73;7.63;0.0;0.0;0.0;10.36
3962;4142;4.29;17.71;2.0;10.0;2.0;34.0
4077;4142;5.0;29.18;4.54;10.0;2.0;48.72
4138;4142;1.25;6.21;0.0;0.0;0.0;7.46
4149;4142;7.5;7.49;1.25;5.0;1.0;21.24
4151;4142;6.0;10.37;2.0;10.0;2.0;28.37
4187;4142;4.29;8.32;2.0;10.0;2.0;24.61
4276;4142;1.43;25.04;4.54;10.0;2.0;41.01
4304;4142;3.33;4.09;1.25;5.0;1.0;13.67
4308;4142;1.88;2.0;1.25;5.0;1.0;10.12
4309;4142;7.5;9.55;2.92;10.0;2.0;29.97
4351;4142;3.75;12.76;2.88;7.5;1.5;26.89
4352;4142;3.75;12.77;2.88;7.5;1.5;26.89
4355;4142;1.15;6.22;2.0;10.0;2.0;19.37
4357;4142;1.15;7.54;2.0;10.0;2.0;20.69
6159;4142;2.73;4.29;1.25;5.0;1.0;13.27
1658;4357;0.83;8.93;5.08;10.0;2.0;24.84
1659;4357;0.83;8.22;5.08;10.0;2.0;24.13
2025;4357;0.88;9.7;0.83;5.0;1.0;16.41
2359;4357;1.67;6.6;1.67;5.0;1.0;14.93
2360;4357;2.5;7.45;1.67;5.0;1.0;16.62
2363;4357;3.75;10.93;0.83;5.0;1.0;20.52
2368;4357;0.86;8.82;1.93;7.14;1.43;18.75
2369;4357;1.07;7.08;3.71;10.0;2.0;21.86
2576;4357;1.67;10.42;2.04;8.06;1.61;22.18
2589;4357;1.67;4.22;0.0;0.0;0.0;5.89
2590;4357;2.0;5.29;1.67;5.0;1.0;13.96
2591;4357;1.58;6.06;1.49;5.0;1.0;14.13
2592;4357;2.0;7.66;1.67;5.0;1.0;16.33
2593;4357;1.67;10.23;2.04;8.06;1.61;21.99
2594;4357;1.58;8.07;2.02;7.89;1.58;19.56
2597;4357;0.68;4.99;1.59;5.0;1.0;12.26
2616;4357;0.73;3.67;0.75;4.51;0.9;9.67
2628;4357;3.75;12.95;1.67;5.0;1.0;23.37
2629;4357;1.25;9.76;3.94;8.33;1.67;23.29
2630;4357;0.79;6.56;4.29;5.0;1.0;16.64
2686;4357;2.14;4.25;1.67;10.0;2.0;18.07
2785;4357;1.57;8.79;4.29;5.0;1.0;19.65
2786;4357;1.57;7.5;4.29;5.0;1.0;18.36
2787;4357;0.79;4.7;4.29;5.0;1.0;14.78
2788;4357;1.57;5.09;4.29;5.0;1.0;15.95
2790;4357;1.14;5.31;4.29;5.0;1.0;15.73
2791;4357;0.83;3.72;0.83;5.0;1.0;10.39
2793;4357;1.88;12.29;0.83;5.0;1.0;20.0
2794;4357;1.88;13.85;0.83;5.0;1.0;21.56
2795;4357;1.03;12.07;2.74;7.24;1.45;23.08
2811;4357;0.83;4.68;0.83;5.0;1.0;11.35
2814;4357;0.65;6.38;1.67;10.0;2.0;18.7
2860;4357;4.29;5.93;0.0;0.0;0.0;10.22
2861;4357;4.29;3.76;0.0;0.0;0.0;8.05
2862;4357;4.29;2.52;0.0;0.0;0.0;6.81
2863;4357;4.29;1.42;0.0;0.0;0.0;5.71
2924;4357;1.0;5.59;1.67;5.0;1.0;13.25
2925;4357;1.0;3.69;1.67;5.0;1.0;11.35
2926;4357;1.67;2.35;0.0;0.0;0.0;4.02
2937;4357;0.83;2.48;0.0;0.0;0.0;3.31
3014;4357;3.33;6.68;2.75;5.0;1.0;17.77
3317;4357;2.46;5.44;1.65;10.0;2.0;19.54
3318;4357;5.0;14.36;1.68;10.0;2.0;31.04
3349;4357;1.76;7.8;2.14;10.0;2.0;21.71
3798;4357;3.33;6.49;2.75;5.0;1.0;17.58
3799;4357;1.0;4.53;1.67;5.0;1.0;12.19
3962;4357;0.71;14.82;1.78;10.0;2.0;27.31
4077;4357;5.0;20.52;1.68;10.0;2.0;37.2
4138;4357;2.5;6.2;1.67;5.0;1.0;15.37
4142;4357;1.11;9.67;2.0;7.78;1.56;20.56
4149;4357;7.5;10.28;0.83;5.0;1.0;23.62
4151;4357;6.0;3.91;4.29;5.0;1.0;19.2
4187;4357;4.29;0.78;0.0;0.0;0.0;5.07
4276;4357;1.43;17.94;5.08;10.0;2.0;34.45
4304;4357;2.0;9.23;1.67;5.0;1.0;17.9
4308;4357;1.88;11.65;3.17;10.0;2.0;26.7
4309;4357;7.5;9.43;1.72;10.0;2.0;28.64
4351;4357;7.5;2.46;0.0;0.0;0.0;9.96
4352;4357;7.5;1.2;0.0;0.0;0.0;8.7
4355;4357;1.2;1.31;0.0;0.0;0.0;2.51
6159;4357;2.73;6.36;2.27;10.0;2.0;21.36
1658;2863;0.83;7.51;5.08;10.0;2.0;23.42
1659;2863;0.83;6.8;5.08;10.0;2.0;22.71
2025;2863;0.71;11.16;5.1;10.0;2.0;26.98
2359;2863;1.67;10.78;4.43;6.39;1.28;23.26
2360;2863;1.0;7.3;4.98;10.0;2.0;23.28
2363;2863;0.39;11.17;5.01;10.0;2.0;26.57
2368;2863;1.11;7.5;4.95;10.0;2.0;23.56
2369;2863;5.0;4.27;5.08;10.0;2.0;24.35
2576;2863;1.67;10.71;5.0;10.0;2.0;27.37
2589;2863;1.67;5.54;4.29;5.0;1.0;16.49
2590;2863;2.0;6.61;5.95;10.0;2.0;24.56
2591;2863;3.33;6.49;4.66;7.22;1.44;21.7
2592;2863;2.0;8.98;5.95;10.0;2.0;26.93
2593;2863;1.67;9.98;5.0;10.0;2.0;26.64
2594;2863;1.11;9.39;5.03;10.0;2.0;25.53
2597;2863;0.67;6.6;4.29;5.0;1.0;16.55
2616;2863;0.79;5.45;4.29;5.0;1.0;15.53
2628;2863;1.88;7.24;5.08;10.0;2.0;24.19
2629;2863;0.8;6.82;5.08;10.0;2.0;22.69
2630;2863;0.79;5.14;4.29;5.0;1.0;15.22
2686;2863;2.14;5.63;5.08;10.0;2.0;22.85
2785;2863;1.57;7.37;4.29;5.0;1.0;18.23
2786;2863;1.57;6.08;4.29;5.0;1.0;16.94
2787;2863;0.79;3.28;4.29;5.0;1.0;13.36
2788;2863;1.57;3.67;4.29;5.0;1.0;14.53
2790;2863;1.14;3.89;4.29;5.0;1.0;14.31
2791;2863;0.79;4.3;4.29;5.0;1.0;14.38
2793;2863;0.86;10.74;5.08;10.0;2.0;26.68
2794;2863;0.82;8.83;5.08;10.0;2.0;24.72
2795;2863;2.31;6.39;5.08;10.0;2.0;23.77
2811;2863;0.75;4.71;4.29;5.0;1.0;14.75
2814;2863;0.65;6.41;5.04;10.0;2.0;22.09
2860;2863;4.29;4.51;0.0;0.0;0.0;8.8
2861;2863;4.29;2.34;0.0;0.0;0.0;6.63
2862;2863;4.29;1.1;0.0;0.0;0.0;5.39
2924;2863;1.0;8.72;4.58;7.83;1.57;22.13
2925;2863;1.0;6.82;4.58;7.83;1.57;20.23
2926;2863;0.52;3.9;4.29;5.0;1.0;13.71
2937;2863;0.83;3.8;4.29;5.0;1.0;13.92
3014;2863;6.0;5.11;4.29;5.0;1.0;20.4
3317;2863;2.46;7.73;5.08;10.0;2.0;25.26
3318;2863;5.0;18.17;4.68;7.5;1.5;35.36
3349;2863;3.33;6.42;5.42;10.0;2.0;25.17
3798;2863;6.0;4.07;4.29;5.0;1.0;19.36
3799;2863;6.0;3.52;4.29;5.0;1.0;18.81
3962;2863;3.0;13.69;4.81;8.5;1.7;30.0
4077;2863;5.0;20.66;5.08;10.0;2.0;40.74
4138;2863;0.71;7.68;4.93;10.0;2.0;23.32
4142;2863;1.11;9.12;4.95;10.0;2.0;25.18
4149;2863;7.5;5.09;10.29;10.0;2.0;32.88
4151;2863;6.0;2.49;4.29;5.0;1.0;17.78
4187;2863;4.29;2.1;4.29;5.0;1.0;15.67
4276;2863;1.43;16.52;5.08;10.0;2.0;33.03
4304;2863;1.25;10.89;5.62;10.0;2.0;27.77
4308;2863;1.88;9.37;5.08;10.0;2.0;26.32
4309;2863;7.5;18.15;5.86;10.0;2.0;41.51
4351;2863;7.5;3.78;4.29;5.0;1.0;20.57
4352;2863;7.5;2.52;4.29;5.0;1.0;19.31
4355;2863;4.29;2.63;0.0;0.0;0.0;6.92
4357;2863;4.29;1.32;0.0;0.0;0.0;5.61
6159;2863;2.73;7.97;4.95;10.0;2.0;25.65
1658;4187;0.83;8.15;5.08;10.0;2.0;24.06
1659;4187;0.83;7.44;5.08;10.0;2.0;23.35
2025;4187;1.43;12.82;5.06;10.0;2.0;29.31
2359;4187;1.3;9.25;5.02;10.0;2.0;25.57
2360;4187;1.0;7.94;4.98;10.0;2.0;23.92
2363;4187;0.39;11.81;5.01;10.0;2.0;27.21
2368;4187;1.11;8.14;4.95;10.0;2.0;24.2
2369;4187;5.0;4.91;5.08;10.0;2.0;24.99
2576;4187;1.67;11.35;5.0;10.0;2.0;28.01
2589;4187;1.67;6.0;5.04;10.0;2.0;22.7
2590;4187;1.88;9.23;10.29;10.0;2.0;31.39
2591;4187;6.0;8.09;4.29;5.0;1.0;23.38
2592;4187;1.25;10.73;8.33;10.0;2.0;30.32
2593;4187;1.67;10.62;5.0;10.0;2.0;27.28
2594;4187;1.11;10.03;5.03;10.0;2.0;26.17
2597;4187;0.67;7.24;4.29;5.0;1.0;17.19
2616;4187;0.79;6.09;4.29;5.0;1.0;16.17
2628;4187;1.88;7.88;5.08;10.0;2.0;24.83
2629;4187;0.8;7.46;5.08;10.0;2.0;23.33
2630;4187;0.79;5.78;4.29;5.0;1.0;15.86
2686;4187;2.14;6.27;5.08;10.0;2.0;23.49
2785;4187;1.57;8.01;4.29;5.0;1.0;18.87
2786;4187;1.57;6.72;4.29;5.0;1.0;17.58
2787;4187;0.79;3.92;4.29;5.0;1.0;14.0
2788;4187;1.57;4.31;4.29;5.0;1.0;15.17
2790;4187;1.14;4.53;4.29;5.0;1.0;14.95
2791;4187;0.79;4.94;4.29;5.0;1.0;15.02
2793;4187;0.86;11.38;5.08;10.0;2.0;27.32
2794;4187;0.82;9.47;5.08;10.0;2.0;25.36
2795;4187;2.31;7.03;5.08;10.0;2.0;24.41
2811;4187;0.75;5.35;4.29;5.0;1.0;15.39
2814;4187;0.65;7.05;5.04;10.0;2.0;22.73
2860;4187;4.29;5.15;0.0;0.0;0.0;9.44
2861;4187;4.29;2.98;0.0;0.0;0.0;7.27
2862;4187;4.29;1.74;0.0;0.0;0.0;6.03
2863;4187;4.29;0.64;0.0;0.0;0.0;4.93
2924;4187;1.0;7.89;5.04;10.0;2.0;23.92
2925;4187;1.0;5.99;5.04;10.0;2.0;22.02
2926;4187;0.75;4.65;4.29;5.0;1.0;14.69
2937;4187;0.6;5.5;7.5;9.5;1.9;23.11
3014;4187;6.0;5.75;4.29;5.0;1.0;21.04
3317;4187;2.46;8.37;5.08;10.0;2.0;25.9
3318;4187;5.0;18.82;4.68;7.5;1.5;36.0
3349;4187;3.33;7.06;5.42;10.0;2.0;25.81
3798;4187;6.0;4.71;4.29;5.0;1.0;20.0
3799;4187;6.0;4.16;4.29;5.0;1.0;19.45
3962;4187;3.0;14.33;4.81;8.5;1.7;30.64
4077;4187;5.0;21.3;5.08;10.0;2.0;41.38
4138;4187;0.71;8.35;4.99;10.0;2.0;24.06
4142;4187;1.11;9.76;4.95;10.0;2.0;25.82
4149;4187;7.5;5.73;10.29;10.0;2.0;33.52
4151;4187;6.0;3.13;4.29;5.0;1.0;18.42
4276;4187;1.43;17.16;5.08;10.0;2.0;33.67
4304;4187;3.33;12.1;5.08;10.0;2.0;30.51
4308;4187;1.88;10.01;5.08;10.0;2.0;26.96
4309;4187;7.5;19.43;10.29;10.0;2.0;47.22
4351;4187;3.75;5.32;6.82;10.0;2.0;25.9
4352;4187;3.75;5.33;6.82;10.0;2.0;25.9
4355;4187;4.29;3.27;4.29;5.0;1.0;16.84
4357;4187;4.29;1.96;4.29;5.0;1.0;15.53
6159;4187;2.73;8.61;4.95;10.0;2.0;26.29
1658;2590;0.83;11.69;3.75;5.0;1.0;21.27
1659;2590;0.83;10.98;3.75;5.0;1.0;20.56
2025;2590;2.31;16.62;3.75;5.0;1.0;27.68
2359;2590;1.3;10.13;4.63;8.91;1.78;24.98
2360;2590;1.25;9.81;3.75;5.0;1.0;19.81
2363;2590;1.11;8.97;3.75;5.0;1.0;18.83
2368;2590;3.75;5.71;0.0;0.0;0.0;9.46
2369;2590;5.0;12.17;4.54;10.0;2.0;31.71
2576;2590;4.29;8.15;0.0;0.0;0.0;12.44
2589;2590;1.88;1.35;0.0;0.0;0.0;3.23
2591;2590;2.0;0.92;0.0;0.0;0.0;2.92
2592;2590;2.0;1.96;0.0;0.0;0.0;3.96
2593;2590;4.29;8.8;0.0;0.0;0.0;13.09
2594;2590;3.75;4.56;0.0;0.0;0.0;8.31
2597;2590;2.0;4.88;2.0;5.0;1.0;13.88
2616;2590;0.81;10.51;1.88;5.0;1.0;18.2
2628;2590;3.75;7.25;0.0;0.0;0.0;11.0
2629;2590;3.75;8.15;0.0;0.0;0.0;11.9
2630;2590;3.75;9.32;0.0;0.0;0.0;13.07
2686;2590;2.14;16.2;3.54;10.0;2.0;31.89
2785;2590;1.63;10.32;3.75;5.0;1.0;20.7
2786;2590;1.63;11.69;3.75;5.0;1.0;22.07
2787;2590;0.79;11.18;3.75;5.0;1.0;20.72
2788;2590;1.63;14.53;3.75;5.0;1.0;24.91
2790;2590;1.14;17.07;3.75;5.0;1.0;26.96
2791;2590;0.65;14.46;3.42;5.0;1.0;23.54
2793;2590;0.86;12.9;3.75;5.0;1.0;22.51
2794;2590;1.38;10.5;3.75;5.0;1.0;20.63
2795;2590;2.31;10.57;3.75;5.0;1.0;21.63
2811;2590;0.4;10.63;3.84;10.0;2.0;24.86
2814;2590;0.54;20.13;3.9;10.0;2.0;34.57
2860;2590;7.5;11.28;2.0;5.0;1.0;25.78
2861;2590;0.71;11.83;3.58;5.0;1.0;21.13
2862;2590;7.5;7.87;2.0;5.0;1.0;22.37
2863;2590;4.29;8.8;4.88;10.0;2.0;27.96
2924;2590;0.79;9.28;4.64;8.95;1.79;23.66
2925;2590;0.73;8.5;4.57;8.66;1.73;22.46
2926;2590;3.0;5.33;1.88;5.0;1.0;15.21
2937;2590;2.14;2.67;1.92;5.0;1.0;11.73
3014;2590;7.5;3.82;2.0;5.0;1.0;18.32
3317;2590;2.46;12.79;2.69;10.0;2.0;27.93
3318;2590;5.0;24.71;3.34;10.0;2.0;43.05
3349;2590;3.75;13.62;3.75;5.0;1.0;26.12
3798;2590;7.5;4.7;2.0;5.0;1.0;19.2
3799;2590;7.5;5.66;2.0;5.0;1.0;20.16
3962;2590;0.94;22.7;2.69;10.0;2.0;36.32
4077;2590;5.0;27.61;2.73;10.0;2.0;45.34
4138;2590;1.25;10.56;3.75;5.0;1.0;20.56
4142;2590;1.11;7.33;3.75;5.0;1.0;17.19
4149;2590;7.5;7.23;2.0;5.0;1.0;21.73
4151;2590;6.0;9.26;9.5;10.0;2.0;34.76
4187;2590;4.29;8.16;4.88;10.0;2.0;27.32
4276;2590;1.43;15.85;4.58;10.0;2.0;31.86
4304;2590;2.0;3.53;0.0;0.0;0.0;5.53
4308;2590;1.88;6.35;3.75;5.0;1.0;16.98
4309;2590;7.5;9.88;4.29;5.0;1.0;26.67
4351;2590;3.75;13.44;3.78;10.0;2.0;30.97
4352;2590;7.5;8.58;4.88;10.0;2.0;30.95
4355;2590;3.0;6.86;1.88;5.0;1.0;16.73
4357;2590;3.0;8.18;1.88;5.0;1.0;18.05
6159;2590;2.73;8.1;2.0;5.0;1.0;17.83
1658;2592;0.83;9.73;3.75;5.0;1.0;19.31
1659;2592;0.83;9.02;3.75;5.0;1.0;18.6
2025;2592;2.31;14.66;3.75;5.0;1.0;25.72
2359;2592;6.0;10.17;3.75;5.0;1.0;24.92
2360;2592;1.25;7.85;3.75;5.0;1.0;17.85
2363;2592;1.11;7.01;3.75;5.0;1.0;16.87
2368;2592;3.75;3.75;0.0;0.0;0.0;7.5
2369;2592;5.0;10.21;4.54;10.0;2.0;29.75
2576;2592;4.29;6.19;0.0;0.0;0.0;10.48
2589;2592;1.88;3.56;0.0;0.0;0.0;5.44
2590;2592;1.88;2.21;0.0;0.0;0.0;4.08
2591;2592;1.88;1.07;0.0;0.0;0.0;2.95
2593;2592;4.29;6.84;0.0;0.0;0.0;11.13
2594;2592;3.75;2.6;0.0;0.0;0.0;6.35
2597;2592;2.0;3.49;1.97;5.0;1.0;12.45
2616;2592;0.81;12.72;1.88;5.0;1.0;20.41
2628;2592;3.75;5.29;0.0;0.0;0.0;9.04
2629;2592;3.75;6.19;0.0;0.0;0.0;9.94
2630;2592;3.75;7.36;0.0;0.0;0.0;11.11
2686;2592;2.14;17.18;4.11;10.0;2.0;33.43
2785;2592;1.63;8.36;3.75;5.0;1.0;18.74
2786;2592;1.63;9.73;3.75;5.0;1.0;20.11
2787;2592;0.79;9.22;3.75;5.0;1.0;18.76
2788;2592;1.63;12.57;3.75;5.0;1.0;22.95
2790;2592;1.14;15.11;3.75;5.0;1.0;25.0
2791;2592;0.79;12.12;3.75;5.0;1.0;21.66
2793;2592;0.86;10.94;3.75;5.0;1.0;20.55
2794;2592;1.38;8.54;3.75;5.0;1.0;18.67
2795;2592;2.31;8.61;3.75;5.0;1.0;19.67
2811;2592;0.75;10.1;3.97;10.0;2.0;24.81
2814;2592;3.0;17.49;4.6;10.0;2.0;35.09
2860;2592;2.0;11.28;3.64;8.67;1.73;25.59
2861;2592;0.71;10.07;3.57;5.0;1.0;19.36
2862;2592;7.5;8.02;1.88;5.0;1.0;22.39
2863;2592;2.14;12.2;4.58;10.0;2.0;28.92
2924;2592;3.75;10.0;3.75;5.0;1.0;22.5
2925;2592;2.73;11.52;3.75;5.0;1.0;23.0
2926;2592;3.0;7.54;1.88;5.0;1.0;17.41
2937;2592;2.14;4.15;1.88;5.0;1.0;13.16
3014;2592;7.5;3.97;1.88;5.0;1.0;18.34
3317;2592;2.46;15.0;2.69;10.0;2.0;30.14
3318;2592;5.0;26.82;3.33;10.0;2.0;45.15
3349;2592;3.75;11.66;3.75;5.0;1.0;24.16
3798;2592;7.5;4.85;1.88;5.0;1.0;19.23
3799;2592;2.0;8.9;3.25;5.0;1.0;19.15
3962;2592;0.94;24.91;2.69;10.0;2.0;38.53
4077;2592;5.0;29.13;3.26;10.0;2.0;47.38
4138;2592;1.25;8.6;3.75;5.0;1.0;18.6
4142;2592;1.11;5.37;3.75;5.0;1.0;15.23
4149;2592;7.5;7.38;1.88;5.0;1.0;21.76
4151;2592;6.0;13.28;4.29;10.0;2.0;33.57
4187;2592;4.29;10.37;4.88;10.0;2.0;29.53
4276;2592;1.43;13.89;4.58;10.0;2.0;29.9
4304;2592;2.0;1.57;0.0;0.0;0.0;3.57
4308;2592;1.88;4.39;3.75;5.0;1.0;15.02
4309;2592;7.5;7.92;4.29;5.0;1.0;24.71
4351;2592;3.75;12.73;4.71;10.0;2.0;31.19
4352;2592;3.75;12.73;4.71;10.0;2.0;31.19
4355;2592;3.0;9.07;1.88;5.0;1.0;18.95
4357;2592;3.0;10.39;1.88;5.0;1.0;20.27
6159;2592;2.73;6.14;2.0;5.0;1.0;15.87
1658;2594;0.83;7.13;2.0;5.0;1.0;14.96
1659;2594;0.83;6.42;2.0;5.0;1.0;14.25
2025;2594;1.43;9.8;2.56;6.9;1.38;20.69
2359;2594;6.0;4.2;2.73;5.0;1.0;17.93
2360;2594;1.25;1.88;2.73;5.0;1.0;10.86
2363;2594;1.11;4.41;2.0;5.0;1.0;12.52
2368;2594;2.0;1.15;0.0;0.0;0.0;3.15
2369;2594;1.07;5.59;7.45;10.0;2.0;24.12
2576;2594;1.67;1.77;0.0;0.0;0.0;3.44
2589;2594;3.33;6.02;0.0;0.0;0.0;9.35
2590;2594;3.33;4.67;0.0;0.0;0.0;8.0
2591;2594;3.33;3.53;0.0;0.0;0.0;6.86
2592;2594;3.33;2.46;0.0;0.0;0.0;5.79
2593;2594;1.67;1.04;0.0;0.0;0.0;2.71
2597;2594;2.73;0.93;0.0;0.0;0.0;3.66
2616;2594;0.79;8.28;3.48;10.0;2.0;22.55
2628;2594;2.0;2.69;0.0;0.0;0.0;4.69
2629;2594;2.0;3.59;0.0;0.0;0.0;5.59
2630;2594;2.0;4.76;0.0;0.0;0.0;6.76
2686;2594;3.75;13.68;2.79;10.0;2.0;30.22
2785;2594;1.63;5.76;2.0;5.0;1.0;14.39
2786;2594;1.63;7.13;2.0;5.0;1.0;15.76
2787;2594;0.7;6.55;2.08;5.0;1.0;14.33
2788;2594;1.63;9.97;2.0;5.0;1.0;18.6
2790;2594;3.75;8.23;2.73;5.0;1.0;19.71
2791;2594;0.79;9.52;2.0;5.0;1.0;17.31
2793;2594;0.86;8.34;2.0;5.0;1.0;16.2
2794;2594;1.38;5.94;2.0;5.0;1.0;14.32
2795;2594;2.31;6.01;2.0;5.0;1.0;15.32
2811;2594;0.75;7.54;2.73;5.0;1.0;16.02
2814;2594;0.65;9.24;3.48;10.0;2.0;23.37
2860;2594;2.0;7.18;3.28;8.67;1.73;21.13
2861;2594;0.75;5.17;2.73;5.0;1.0;13.65
2862;2594;1.88;6.78;3.29;8.75;1.75;20.69
2863;2594;2.14;7.72;3.48;10.0;2.0;23.35
2924;2594;3.75;4.03;2.73;5.0;1.0;15.51
2925;2594;2.73;5.55;2.73;5.0;1.0;16.0
2926;2594;0.75;3.5;2.73;5.0;1.0;11.98
2937;2594;2.14;5.94;3.12;5.0;1.0;16.2
3014;2594;7.5;2.09;2.73;5.0;1.0;17.32
3317;2594;1.55;17.27;3.64;10.0;2.0;32.45
3318;2594;5.0;26.07;6.66;10.0;2.0;47.73
3349;2594;3.75;5.69;2.73;5.0;1.0;17.17
3798;2594;7.5;2.97;2.73;5.0;1.0;18.2
3799;2594;2.0;4.02;2.73;5.0;1.0;13.75
3962;2594;4.29;15.72;3.48;10.0;2.0;33.48
4077;2594;5.0;25.88;2.79;10.0;2.0;43.67
4138;2594;1.25;2.63;2.73;5.0;1.0;11.61
4142;2594;1.11;2.77;2.0;5.0;1.0;10.88
4149;2594;7.5;5.5;2.73;5.0;1.0;20.73
4151;2594;6.0;8.38;3.48;10.0;2.0;27.86
4187;2594;4.29;6.33;3.48;10.0;2.0;24.09
4276;2594;1.43;11.29;2.83;10.0;2.0;25.55
4304;2594;3.33;1.15;0.0;0.0;0.0;4.48
4308;2594;1.88;1.79;2.0;5.0;1.0;10.66
4309;2594;7.5;5.73;1.67;5.0;1.0;19.9
4351;2594;3.75;9.41;3.13;10.0;2.0;26.29
4352;2594;3.75;9.41;3.13;10.0;2.0;26.3
4355;2594;1.15;4.23;3.48;10.0;2.0;18.86
4357;2594;1.15;5.55;3.48;10.0;2.0;20.18
6159;2594;2.73;3.34;0.0;0.0;0.0;6.07
1658;2628;0.83;4.44;2.0;5.0;1.0;12.27
1659;2628;0.83;3.73;2.0;5.0;1.0;11.56
2025;2628;2.31;9.37;2.0;5.0;1.0;18.68
2359;2628;6.0;7.91;1.88;5.0;1.0;20.79
2360;2628;1.25;5.59;1.88;5.0;1.0;13.71
2363;2628;1.11;4.75;1.88;5.0;1.0;12.74
2368;2628;1.88;1.49;0.0;0.0;0.0;3.37
2369;2628;5.0;4.92;2.79;10.0;2.0;22.71
2576;2628;4.29;4.82;0.0;0.0;0.0;9.11
2589;2628;3.33;9.09;0.0;0.0;0.0;12.42
2590;2628;3.33;7.74;0.0;0.0;0.0;11.07
2591;2628;3.33;6.6;0.0;0.0;0.0;9.93
2592;2628;3.33;5.53;0.0;0.0;0.0;8.86
2593;2628;4.29;4.09;0.0;0.0;0.0;8.38
2594;2628;1.88;3.06;0.0;0.0;0.0;4.94
2597;2628;0.43;3.68;1.94;5.0;1.0;11.04
2616;2628;0.79;7.98;2.79;10.0;2.0;21.56
2629;2628;2.0;0.9;0.0;0.0;0.0;2.9
2630;2628;2.0;2.07;0.0;0.0;0.0;4.07
2686;2628;3.75;10.99;2.79;10.0;2.0;27.53
2785;2628;1.63;3.07;2.0;5.0;1.0;11.7
2786;2628;1.63;4.44;2.0;5.0;1.0;13.07
2787;2628;0.79;3.93;2.0;5.0;1.0;11.72
2788;2628;1.63;7.28;2.0;5.0;1.0;15.91
2790;2628;1.14;8.89;2.24;6.52;1.3;18.78
2791;2628;0.79;6.83;2.0;5.0;1.0;14.62
2793;2628;0.86;5.65;2.0;5.0;1.0;13.51
2794;2628;1.38;3.25;2.0;5.0;1.0;11.63
2795;2628;2.31;3.32;2.0;5.0;1.0;12.63
2811;2628;0.4;7.5;2.79;10.0;2.0;20.69
2814;2628;3.0;12.2;2.85;10.0;2.0;28.05
2860;2628;2.0;6.02;2.79;10.0;2.0;20.81
2861;2628;0.79;4.87;2.0;5.0;1.0;12.66
2862;2628;1.88;7.24;2.68;10.0;2.0;21.8
2863;2628;4.29;8.18;2.79;10.0;2.0;25.26
2924;2628;3.75;7.74;1.88;5.0;1.0;18.37
2925;2628;2.73;9.26;1.88;5.0;1.0;18.86
2926;2628;0.59;7.13;2.26;8.92;1.78;18.9
2937;2628;2.14;9.68;3.33;5.0;1.0;20.15
3014;2628;3.33;8.1;2.6;10.0;2.0;24.03
3317;2628;4.17;14.25;2.79;10.0;2.0;31.21
3318;2628;10.0;24.32;2.85;10.0;2.0;47.17
3349;2628;3.75;9.4;1.88;5.0;1.0;20.02
3798;2628;3.33;7.91;2.6;10.0;2.0;23.84
3799;2628;2.73;7.76;1.88;5.0;1.0;17.36
3962;2628;0.94;20.28;2.85;10.0;2.0;34.07
4077;2628;5.0;23.19;2.79;10.0;2.0;40.98
4138;2628;1.25;6.34;1.88;5.0;1.0;14.46
4142;2628;1.11;3.11;1.88;5.0;1.0;11.1
4149;2628;7.5;8.25;2.36;10.0;2.0;28.11
4151;2628;6.0;8.08;2.79;10.0;2.0;26.87
4187;2628;4.29;13.15;4.6;10.0;2.0;32.04
4276;2628;1.43;8.6;2.83;10.0;2.0;22.86
4304;2628;3.33;4.22;0.0;0.0;0.0;7.55
4308;2628;1.88;2.13;0.0;0.0;0.0;4.0
4309;2628;7.5;8.78;4.29;5.0;1.0;25.57
4351;2628;7.5;8.12;2.79;10.0;2.0;28.41
4352;2628;3.75;11.48;3.7;10.0;2.0;28.93
4355;2628;1.76;13.04;3.11;7.06;1.41;24.97
4357;2628;1.43;12.94;3.05;7.62;1.52;25.04
6159;2628;2.73;6.4;1.88;5.0;1.0;16.0
1658;3318;0.88;22.62;10.79;10.0;2.0;44.29
1659;3318;0.61;23.47;10.83;10.0;2.0;44.92
2025;3318;2.31;29.06;10.85;10.0;2.0;52.22
2359;3318;1.11;21.01;10.8;10.0;2.0;42.92
2360;3318;0.91;18.53;10.81;10.0;2.0;40.25
2363;3318;1.11;21.37;10.85;10.0;2.0;43.33
2368;3318;1.11;18.11;10.85;10.0;2.0;40.07
2369;3318;1.36;21.99;10.79;10.0;2.0;44.14
2576;3318;2.73;20.46;10.85;10.0;2.0;44.04
2589;3318;1.58;18.6;11.15;10.0;2.0;41.33
2590;3318;2.0;20.13;10.85;10.0;2.0;42.98
2591;3318;1.5;20.58;10.85;10.0;2.0;42.93
2592;3318;2.0;22.5;10.85;10.0;2.0;45.35
2593;3318;2.73;19.73;10.85;10.0;2.0;43.31
2594;3318;2.73;18.69;10.85;10.0;2.0;42.27
2597;3318;0.85;17.21;10.0;5.0;1.0;33.06
2616;3318;2.27;2.72;10.0;5.0;1.0;19.99
2628;3318;1.88;23.86;10.85;10.0;2.0;46.59
2629;3318;0.8;23.44;10.85;10.0;2.0;45.08
2630;3318;0.41;18.43;10.41;7.59;1.52;36.84
2686;3318;2.14;8.52;12.27;10.0;2.0;32.94
2785;3318;1.57;17.57;10.79;10.0;2.0;39.93
